idEmprego,nmEmprego,nivelExp,idEmpresa,idLoc
3545,NLP Engineer,EX,26,9
3546,Data Engineer,EX,2,14
3547,Machine Learning Engineer,SE,83,6
3548,Computer Vision Engineer,SE,119,6
3549,Research Scientist,EX,121,11
3550,AI Consultant,MI,158,14
3551,Deep Learning Engineer,EN,37,5
3552,Computer Vision Engineer,MI,78,15
3553,AI Research Scientist,MI,107,13
3554,AI Specialist,SE,3,13
3555,NLP Engineer,SE,67,16
3556,Research Scientist,SE,108,20
3557,Machine Learning Researcher,MI,210,15
3558,Data Engineer,EX,58,7
3559,AI Architect,EX,7,7
3560,Head of AI,SE,45,9
3561,Data Analyst,MI,10,4
3562,Research Scientist,MI,217,6
3563,Principal Data Scientist,EN,234,16
3564,Deep Learning Engineer,MI,183,8
3565,Robotics Engineer,EN,162,9
3566,ML Ops Engineer,EN,100,10
3567,AI Specialist,EN,64,18
3568,Machine Learning Engineer,SE,128,16
3569,AI Software Engineer,SE,193,5
3570,Machine Learning Researcher,MI,78,7
3571,AI Architect,EN,216,2
3572,Head of AI,EN,227,12
3573,AI Consultant,MI,18,3
3574,AI Consultant,MI,84,9
3575,Data Engineer,MI,130,1
3576,Data Analyst,MI,89,16
3577,Computer Vision Engineer,SE,89,12
3578,Robotics Engineer,EX,30,9
3579,Computer Vision Engineer,SE,166,6
3580,Robotics Engineer,SE,176,6
3581,Principal Data Scientist,EN,165,14
3582,Research Scientist,EX,147,20
3583,AI Architect,MI,163,13
3584,AI Product Manager,SE,164,15
3585,Data Analyst,SE,216,7
3586,Computer Vision Engineer,EX,130,10
3587,Machine Learning Researcher,SE,223,18
3588,Data Engineer,MI,116,19
3589,Data Scientist,EX,231,6
3590,Principal Data Scientist,EX,213,4
3591,AI Software Engineer,MI,161,4
3592,Data Scientist,SE,126,1
3593,Deep Learning Engineer,EN,121,4
3594,AI Product Manager,EX,232,20
3595,AI Product Manager,SE,165,4
3596,Autonomous Systems Engineer,EX,228,4
3597,AI Software Engineer,EX,21,11
3598,AI Consultant,SE,197,16
3599,Autonomous Systems Engineer,EX,229,6
3600,Machine Learning Engineer,EN,37,18
3601,Data Scientist,EX,120,4
3602,AI Consultant,EN,87,11
3603,Autonomous Systems Engineer,EX,143,12
3604,Machine Learning Engineer,SE,217,8
3605,Data Analyst,MI,81,10
3606,AI Product Manager,SE,163,18
3607,ML Ops Engineer,SE,53,6
3608,Computer Vision Engineer,EX,79,1
3609,Machine Learning Researcher,EX,58,3
3610,AI Research Scientist,SE,192,6
3611,Deep Learning Engineer,EX,108,1
3612,Research Scientist,EX,15,4
3613,AI Research Scientist,SE,30,14
3614,AI Specialist,SE,145,9
3615,Machine Learning Researcher,EN,141,4
3616,AI Architect,SE,79,2
3617,Deep Learning Engineer,EX,188,14
3618,AI Specialist,EX,128,4
3619,Deep Learning Engineer,EX,41,20
3620,Autonomous Systems Engineer,EX,56,13
3621,AI Research Scientist,SE,79,20
3622,Deep Learning Engineer,EN,138,3
3623,Autonomous Systems Engineer,MI,19,17
3624,AI Research Scientist,EX,12,14
3625,AI Research Scientist,EX,204,2
3626,Data Analyst,MI,46,5
3627,AI Research Scientist,EN,233,11
3628,NLP Engineer,MI,203,17
3629,Autonomous Systems Engineer,EN,22,15
3630,Data Scientist,EN,218,15
3631,Data Scientist,EX,224,10
3632,Head of AI,EX,222,8
3633,Autonomous Systems Engineer,MI,117,17
3634,AI Research Scientist,EN,19,3
3635,AI Consultant,EN,158,4
3636,NLP Engineer,EN,54,20
3637,Machine Learning Researcher,EN,179,11
3638,Deep Learning Engineer,EN,79,4
3639,Data Analyst,MI,227,12
3640,Research Scientist,EX,214,16
3641,Data Engineer,EX,224,2
3642,AI Specialist,SE,40,4
3643,AI Specialist,SE,206,9
3644,Principal Data Scientist,MI,119,20
3645,Machine Learning Researcher,EX,146,7
3646,Head of AI,SE,58,12
3647,AI Research Scientist,MI,215,13
3648,Robotics Engineer,SE,228,1
3649,NLP Engineer,SE,76,14
3650,AI Specialist,EX,124,16
3651,AI Software Engineer,MI,39,1
3652,Research Scientist,EX,45,3
3653,AI Product Manager,MI,115,2
3654,Machine Learning Engineer,SE,239,17
3655,Autonomous Systems Engineer,MI,191,14
3656,Data Scientist,EN,113,20
3657,Research Scientist,SE,161,19
3658,Data Analyst,SE,231,2
3659,Deep Learning Engineer,EX,8,14
3660,Robotics Engineer,MI,74,11
3661,Autonomous Systems Engineer,MI,176,19
3662,Principal Data Scientist,EX,183,13
3663,Deep Learning Engineer,EN,68,12
3664,Principal Data Scientist,EX,191,15
3665,Head of AI,SE,85,18
3666,Principal Data Scientist,SE,125,7
3667,AI Product Manager,EN,88,15
3668,NLP Engineer,SE,156,19
3669,Data Analyst,EN,134,1
3670,NLP Engineer,MI,31,10
3671,Research Scientist,EN,9,15
3672,Deep Learning Engineer,EN,89,13
3673,AI Architect,MI,129,17
3674,AI Product Manager,MI,91,6
3675,Deep Learning Engineer,MI,230,16
3676,AI Research Scientist,EN,128,12
3677,NLP Engineer,EX,154,17
3678,Autonomous Systems Engineer,EX,112,5
3679,AI Specialist,EX,227,15
3680,Research Scientist,EN,109,14
3681,Principal Data Scientist,MI,140,18
3682,Deep Learning Engineer,EN,209,15
3683,Robotics Engineer,MI,131,11
3684,NLP Engineer,EX,117,14
3685,Research Scientist,EX,91,3
3686,AI Consultant,SE,172,11
3687,Principal Data Scientist,EX,236,17
3688,AI Product Manager,EN,133,2
3689,Machine Learning Engineer,EN,135,18
3690,AI Consultant,EX,239,17
3691,AI Software Engineer,EX,102,11
3692,Data Engineer,SE,92,13
3693,AI Product Manager,EX,132,19
3694,Data Scientist,MI,91,12
3695,Robotics Engineer,EX,217,15
3696,Data Engineer,EN,174,1
3697,Principal Data Scientist,MI,203,13
3698,Principal Data Scientist,SE,2,10
3699,Head of AI,EN,151,8
3700,Principal Data Scientist,EN,118,4
3701,AI Product Manager,EX,74,17
3702,Robotics Engineer,MI,46,20
3703,Head of AI,SE,208,7
3704,Machine Learning Researcher,SE,135,10
3705,Machine Learning Researcher,SE,122,12
3706,AI Product Manager,SE,174,18
3707,Deep Learning Engineer,SE,183,18
3708,Autonomous Systems Engineer,MI,137,15
3709,Data Engineer,EN,193,1
3710,Machine Learning Researcher,MI,37,12
3711,Computer Vision Engineer,EN,218,11
3712,AI Consultant,EN,223,9
3713,AI Research Scientist,EN,53,6
3714,AI Specialist,SE,67,20
3715,AI Software Engineer,MI,187,13
3716,AI Specialist,EN,64,2
3717,Principal Data Scientist,EX,65,11
3718,Deep Learning Engineer,EN,87,16
3719,Machine Learning Researcher,EX,232,2
3720,AI Software Engineer,EN,188,7
3721,AI Software Engineer,EN,68,7
3722,Computer Vision Engineer,MI,213,1
3723,Data Analyst,SE,43,14
3724,Machine Learning Researcher,EN,46,1
3725,Robotics Engineer,SE,124,3
3726,Machine Learning Researcher,EN,21,2
3727,Data Scientist,EN,208,10
3728,Data Scientist,MI,49,14
3729,Machine Learning Engineer,EX,14,3
3730,AI Architect,SE,58,3
3731,Data Scientist,SE,168,3
3732,AI Architect,EX,99,19
3733,Robotics Engineer,EX,73,20
3734,Principal Data Scientist,SE,43,7
3735,Machine Learning Researcher,EN,59,2
3736,Research Scientist,EX,82,9
3737,Machine Learning Researcher,EN,202,5
3738,Computer Vision Engineer,MI,46,1
3739,Computer Vision Engineer,MI,16,16
3740,Data Engineer,SE,115,6
3741,Data Analyst,MI,131,7
3742,Research Scientist,MI,201,13
3743,Robotics Engineer,SE,225,6
3744,Computer Vision Engineer,SE,138,13
3745,Deep Learning Engineer,EN,7,9
3746,AI Architect,SE,76,19
3747,NLP Engineer,EN,219,18
3748,AI Consultant,MI,216,13
3749,Machine Learning Researcher,MI,63,19
3750,AI Architect,EN,164,14
3751,Data Scientist,SE,229,3
3752,Principal Data Scientist,MI,179,2
3753,AI Software Engineer,MI,4,20
3754,Principal Data Scientist,EX,30,6
3755,Principal Data Scientist,SE,191,3
3756,Data Scientist,EN,31,12
3757,AI Product Manager,SE,66,17
3758,Robotics Engineer,MI,63,4
3759,Machine Learning Researcher,EN,85,17
3760,Research Scientist,EX,85,17
3761,Head of AI,SE,94,19
3762,AI Specialist,MI,150,18
3763,Machine Learning Researcher,MI,92,13
3764,Computer Vision Engineer,SE,19,12
3765,NLP Engineer,MI,110,5
3766,Data Scientist,SE,149,17
3767,Machine Learning Engineer,EN,120,12
3768,Research Scientist,SE,164,14
3769,AI Research Scientist,EN,14,3
3770,ML Ops Engineer,EX,125,4
3771,Autonomous Systems Engineer,EX,21,12
3772,ML Ops Engineer,EX,100,9
3773,AI Specialist,EN,159,17
3774,AI Research Scientist,EN,128,9
3775,AI Software Engineer,MI,141,9
3776,AI Consultant,EN,114,16
3777,Robotics Engineer,SE,32,12
3778,Data Engineer,MI,12,4
3779,AI Product Manager,EX,200,2
3780,AI Architect,MI,148,15
3781,Principal Data Scientist,EN,48,19
3782,Deep Learning Engineer,EN,63,16
3783,Autonomous Systems Engineer,EX,143,15
3784,Computer Vision Engineer,EX,166,8
3785,Deep Learning Engineer,EX,171,4
3786,AI Specialist,MI,16,2
3787,Robotics Engineer,EN,12,1
3788,Machine Learning Researcher,EX,5,11
3789,Data Engineer,EN,135,17
3790,Data Scientist,SE,27,3
3791,Data Engineer,SE,144,8
3792,Data Analyst,MI,52,17
3793,Deep Learning Engineer,EX,107,15
3794,Principal Data Scientist,MI,135,16
3795,Robotics Engineer,EN,210,7
3796,Data Analyst,MI,69,1
3797,AI Product Manager,EN,55,9
3798,Deep Learning Engineer,SE,135,17
3799,NLP Engineer,MI,20,7
3800,Robotics Engineer,EX,208,6
3801,AI Architect,MI,78,10
3802,AI Software Engineer,SE,195,11
3803,AI Software Engineer,EN,198,2
3804,AI Architect,SE,162,6
3805,Principal Data Scientist,SE,50,13
3806,Data Analyst,MI,108,11
3807,NLP Engineer,EN,126,2
3808,Data Analyst,EX,89,6
3809,Robotics Engineer,MI,81,8
3810,NLP Engineer,EN,151,16
3811,Autonomous Systems Engineer,SE,234,4
3812,Autonomous Systems Engineer,MI,107,17
3813,Robotics Engineer,SE,205,17
3814,Head of AI,SE,138,12
3815,Computer Vision Engineer,MI,52,10
3816,NLP Engineer,EX,105,16
3817,AI Consultant,EX,184,15
3818,Head of AI,EN,93,2
3819,Computer Vision Engineer,MI,62,4
3820,ML Ops Engineer,SE,234,7
3821,AI Consultant,EN,166,4
3822,Data Engineer,EN,68,7
3823,Machine Learning Engineer,EN,76,17
3824,Machine Learning Engineer,SE,86,6
3825,Autonomous Systems Engineer,EN,124,12
3826,NLP Engineer,EN,131,13
3827,Research Scientist,EN,216,17
3828,AI Architect,SE,172,6
3829,AI Specialist,EX,26,7
3830,Principal Data Scientist,MI,87,18
3831,AI Consultant,EN,194,5
3832,ML Ops Engineer,EN,114,13
3833,AI Architect,SE,237,8
3834,Head of AI,EX,89,9
3835,AI Research Scientist,MI,227,7
3836,AI Product Manager,EN,67,13
3837,AI Product Manager,MI,150,8
3838,Computer Vision Engineer,SE,152,12
3839,ML Ops Engineer,MI,82,13
3840,Data Analyst,EN,60,13
3841,Computer Vision Engineer,EN,86,10
3842,AI Architect,MI,10,11
3843,AI Consultant,EX,174,8
3844,NLP Engineer,EX,182,20
3845,ML Ops Engineer,SE,87,12
3846,Data Scientist,EX,136,20
3847,AI Specialist,MI,75,12
3848,Autonomous Systems Engineer,SE,157,18
3849,Deep Learning Engineer,SE,9,2
3850,Deep Learning Engineer,MI,20,3
3851,Machine Learning Engineer,SE,67,11
3852,Principal Data Scientist,SE,223,19
3853,Deep Learning Engineer,SE,25,17
3854,NLP Engineer,EN,194,17
3855,Autonomous Systems Engineer,SE,137,20
3856,Autonomous Systems Engineer,MI,48,18
3857,Machine Learning Researcher,SE,233,14
3858,Deep Learning Engineer,MI,112,1
3859,AI Product Manager,MI,207,8
3860,Data Analyst,SE,83,15
3861,Head of AI,EX,188,10
3862,Head of AI,SE,213,10
3863,Research Scientist,EX,214,9
3864,Autonomous Systems Engineer,SE,124,6
3865,AI Software Engineer,EN,166,17
3866,Data Scientist,MI,177,7
3867,ML Ops Engineer,EX,166,6
3868,Data Engineer,MI,144,1
3869,Data Scientist,EN,56,12
3870,ML Ops Engineer,EX,111,15
3871,Machine Learning Engineer,EX,76,14
3872,AI Product Manager,EN,138,18
3873,AI Research Scientist,EN,114,4
3874,Autonomous Systems Engineer,MI,237,11
3875,Autonomous Systems Engineer,MI,59,10
3876,Deep Learning Engineer,SE,70,14
3877,ML Ops Engineer,SE,125,15
3878,Data Analyst,EN,25,7
3879,AI Specialist,SE,136,11
3880,Robotics Engineer,SE,174,4
3881,AI Product Manager,EX,240,5
3882,Machine Learning Engineer,EN,163,6
3883,Robotics Engineer,EN,93,13
3884,AI Product Manager,SE,226,1
3885,Deep Learning Engineer,SE,134,15
3886,Robotics Engineer,EX,14,20
3887,NLP Engineer,SE,103,14
3888,AI Consultant,EX,96,10
3889,NLP Engineer,EN,71,7
3890,Data Engineer,SE,50,16
3891,NLP Engineer,EX,181,3
3892,AI Consultant,EN,192,18
3893,Head of AI,MI,118,12
3894,Data Scientist,EN,232,14
3895,Data Analyst,EN,200,14
3896,Machine Learning Researcher,SE,193,1
3897,Data Analyst,MI,96,6
3898,AI Product Manager,MI,209,17
3899,Machine Learning Engineer,EX,218,10
3900,NLP Engineer,EN,55,18
3901,AI Consultant,EN,16,5
3902,NLP Engineer,EN,238,9
3903,Autonomous Systems Engineer,SE,20,7
3904,Robotics Engineer,MI,12,9
3905,ML Ops Engineer,SE,174,12
3906,Machine Learning Researcher,MI,48,10
3907,NLP Engineer,SE,157,11
3908,Autonomous Systems Engineer,EN,70,4
3909,AI Specialist,EN,131,4
3910,ML Ops Engineer,EX,214,2
3911,AI Research Scientist,EX,24,2
3912,Machine Learning Researcher,SE,97,14
3913,Principal Data Scientist,MI,226,10
3914,Robotics Engineer,MI,55,10
3915,AI Software Engineer,EX,186,5
3916,Computer Vision Engineer,EN,83,6
3917,Research Scientist,EN,76,18
3918,Principal Data Scientist,MI,161,5
3919,Data Engineer,MI,32,9
3920,AI Research Scientist,MI,162,10
3921,Machine Learning Researcher,EX,238,7
3922,Data Scientist,EN,85,4
3923,Principal Data Scientist,EN,232,19
3924,AI Product Manager,SE,44,9
3925,Autonomous Systems Engineer,EN,131,2
3926,AI Specialist,EN,125,8
3927,AI Product Manager,MI,6,8
3928,Machine Learning Researcher,EN,18,9
3929,Data Engineer,SE,86,14
3930,Data Scientist,EN,15,16
3931,Head of AI,MI,10,1
3932,Robotics Engineer,MI,240,10
3933,AI Architect,EX,26,5
3934,Data Analyst,EX,87,20
3935,AI Research Scientist,SE,83,7
3936,AI Research Scientist,EX,49,9
3937,Machine Learning Engineer,MI,124,1
3938,Research Scientist,EN,229,6
3939,AI Software Engineer,EX,204,8
3940,Data Engineer,MI,216,20
3941,Computer Vision Engineer,SE,26,3
3942,ML Ops Engineer,EN,211,5
3943,Autonomous Systems Engineer,EN,153,19
3944,Autonomous Systems Engineer,SE,133,18
3945,Computer Vision Engineer,MI,218,16
3946,AI Specialist,EN,188,7
3947,Data Scientist,SE,45,20
3948,Robotics Engineer,MI,212,8
3949,AI Research Scientist,EN,175,18
3950,Machine Learning Engineer,SE,50,7
3951,AI Product Manager,EN,237,1
3952,Deep Learning Engineer,MI,226,10
3953,Principal Data Scientist,EX,208,15
3954,AI Product Manager,EX,74,8
3955,Machine Learning Engineer,SE,69,6
3956,AI Architect,SE,10,2
3957,AI Specialist,EX,48,4
3958,AI Consultant,MI,147,13
3959,Autonomous Systems Engineer,EN,180,3
3960,Head of AI,EX,37,3
3961,AI Consultant,SE,234,16
3962,Head of AI,EN,44,5
3963,Autonomous Systems Engineer,SE,189,8
3964,AI Architect,MI,220,20
3965,Deep Learning Engineer,EX,231,3
3966,Robotics Engineer,SE,71,12
3967,Research Scientist,EX,80,12
3968,Computer Vision Engineer,MI,137,3
3969,ML Ops Engineer,SE,15,13
3970,AI Architect,EN,97,10
3971,AI Consultant,EX,168,11
3972,AI Specialist,EN,206,4
3973,Data Engineer,MI,80,13
3974,ML Ops Engineer,EX,233,14
3975,Robotics Engineer,EX,226,19
3976,Data Analyst,SE,117,1
3977,AI Consultant,SE,44,19
3978,Machine Learning Researcher,EX,139,9
3979,Computer Vision Engineer,MI,42,13
3980,Deep Learning Engineer,EN,230,8
3981,Autonomous Systems Engineer,EX,227,5
3982,Deep Learning Engineer,EX,146,7
3983,AI Software Engineer,EX,86,19
3984,NLP Engineer,EX,30,10
3985,AI Architect,EX,139,8
3986,Machine Learning Engineer,EX,160,5
3987,AI Consultant,MI,137,3
3988,AI Product Manager,EN,214,11
3989,Computer Vision Engineer,EN,37,7
3990,AI Architect,EX,20,16
3991,Data Engineer,EX,230,10
3992,AI Product Manager,EN,30,1
3993,Head of AI,MI,185,18
3994,AI Product Manager,EN,58,13
3995,AI Research Scientist,SE,117,20
3996,AI Research Scientist,EX,156,2
3997,Machine Learning Engineer,SE,230,4
3998,Principal Data Scientist,EX,20,19
3999,Data Engineer,MI,218,9
4000,Machine Learning Engineer,EN,27,9
4001,Data Analyst,EX,82,8
4002,AI Product Manager,MI,95,10
4003,AI Architect,EX,106,2
4004,Autonomous Systems Engineer,EN,11,10
4005,Computer Vision Engineer,EN,98,3
4006,Data Scientist,MI,1,18
4007,AI Product Manager,EX,169,5
4008,AI Architect,MI,51,19
4009,Robotics Engineer,SE,109,13
4010,ML Ops Engineer,EN,24,18
4011,AI Software Engineer,EN,175,19
4012,AI Specialist,SE,102,11
4013,Autonomous Systems Engineer,EX,35,1
4014,Computer Vision Engineer,MI,217,1
4015,Machine Learning Researcher,EN,95,8
4016,Machine Learning Engineer,MI,42,8
4017,Machine Learning Researcher,EX,46,5
4018,ML Ops Engineer,MI,178,19
4019,Robotics Engineer,EX,200,15
4020,Robotics Engineer,EN,155,2
4021,Data Analyst,SE,169,8
4022,AI Consultant,MI,91,18
4023,Data Analyst,MI,19,19
4024,Computer Vision Engineer,EN,69,5
4025,Computer Vision Engineer,SE,83,3
4026,Autonomous Systems Engineer,MI,2,20
4027,Autonomous Systems Engineer,MI,188,1
4028,Machine Learning Engineer,EN,213,7
4029,AI Research Scientist,EN,11,10
4030,Robotics Engineer,MI,225,6
4031,Research Scientist,EN,240,13
4032,Data Engineer,SE,68,17
4033,ML Ops Engineer,EX,167,18
4034,Machine Learning Researcher,SE,134,6
4035,Deep Learning Engineer,SE,82,17
4036,AI Consultant,MI,214,12
4037,Deep Learning Engineer,MI,150,3
4038,AI Specialist,EX,78,12
4039,AI Software Engineer,SE,206,11
4040,Principal Data Scientist,MI,40,3
4041,AI Specialist,MI,90,15
4042,Data Scientist,SE,189,18
4043,Data Analyst,EX,203,19
4044,NLP Engineer,MI,238,6
4045,AI Consultant,MI,133,3
4046,AI Specialist,EX,43,18
4047,AI Architect,EX,153,10
4048,AI Architect,SE,70,1
4049,NLP Engineer,SE,14,19
4050,Machine Learning Researcher,EN,212,8
4051,Head of AI,EX,23,11
4052,AI Software Engineer,SE,188,12
4053,Research Scientist,SE,127,19
4054,NLP Engineer,EN,151,8
4055,Machine Learning Researcher,MI,60,3
4056,Principal Data Scientist,EN,171,6
4057,AI Software Engineer,EX,227,7
4058,Principal Data Scientist,EN,113,14
4059,AI Architect,MI,85,7
4060,NLP Engineer,SE,167,13
4061,Deep Learning Engineer,EN,144,19
4062,NLP Engineer,SE,235,13
4063,AI Specialist,EX,210,5
4064,Deep Learning Engineer,SE,15,9
4065,Robotics Engineer,SE,110,18
4066,Data Engineer,EN,31,15
4067,Data Analyst,EX,146,9
4068,Machine Learning Engineer,EN,196,11
4069,AI Research Scientist,SE,57,19
4070,Robotics Engineer,MI,217,13
4071,AI Research Scientist,EX,52,7
4072,NLP Engineer,MI,111,15
4073,Autonomous Systems Engineer,MI,128,6
4074,AI Product Manager,EX,10,15
4075,ML Ops Engineer,SE,190,17
4076,NLP Engineer,MI,191,8
4077,Autonomous Systems Engineer,SE,54,17
4078,AI Specialist,MI,66,11
4079,Machine Learning Engineer,EX,211,15
4080,AI Research Scientist,EX,202,9
4081,Data Scientist,EN,131,2
4082,Data Engineer,EX,64,15
4083,AI Software Engineer,SE,198,20
4084,ML Ops Engineer,EX,64,12
4085,ML Ops Engineer,SE,120,14
4086,ML Ops Engineer,EX,153,14
4087,Data Scientist,MI,23,2
4088,Machine Learning Engineer,EN,38,11
4089,AI Software Engineer,SE,188,19
4090,AI Architect,MI,87,15
4091,AI Architect,SE,70,2
4092,NLP Engineer,MI,140,5
4093,AI Specialist,MI,82,5
4094,Autonomous Systems Engineer,EX,175,7
4095,Research Scientist,SE,153,3
4096,Autonomous Systems Engineer,EX,209,6
4097,Data Engineer,EX,186,10
4098,AI Research Scientist,MI,14,5
4099,ML Ops Engineer,EX,210,18
4100,Research Scientist,MI,158,6
4101,Research Scientist,MI,129,13
4102,Deep Learning Engineer,EX,21,14
4103,Data Scientist,SE,44,20
4104,AI Software Engineer,EX,125,19
4105,Data Engineer,EN,165,2
4106,Data Analyst,MI,134,3
4107,AI Research Scientist,EX,29,4
4108,Deep Learning Engineer,EX,135,11
4109,AI Specialist,MI,9,3
4110,AI Consultant,EN,239,13
4111,Computer Vision Engineer,EX,13,15
4112,ML Ops Engineer,SE,64,4
4113,Data Engineer,MI,180,18
4114,AI Specialist,EN,211,2
4115,AI Consultant,MI,69,5
4116,Data Analyst,SE,103,4
4117,Principal Data Scientist,MI,88,4
4118,AI Research Scientist,EX,197,15
4119,Head of AI,MI,77,19
4120,AI Consultant,EN,146,19
4121,Robotics Engineer,EN,26,5
4122,AI Software Engineer,SE,46,6
4123,NLP Engineer,EX,158,12
4124,Head of AI,SE,115,7
4125,ML Ops Engineer,SE,114,5
4126,Research Scientist,SE,17,20
4127,Principal Data Scientist,SE,122,2
4128,Head of AI,EX,176,17
4129,AI Consultant,SE,2,8
4130,Robotics Engineer,SE,122,8
4131,ML Ops Engineer,MI,177,17
4132,Head of AI,EN,220,11
4133,Data Analyst,MI,11,2
4134,Autonomous Systems Engineer,SE,192,2
4135,AI Research Scientist,EN,24,4
4136,Computer Vision Engineer,EX,221,14
4137,NLP Engineer,SE,86,19
4138,Machine Learning Engineer,EN,98,14
4139,AI Software Engineer,SE,41,17
4140,NLP Engineer,SE,158,10
4141,NLP Engineer,EX,53,8
4142,NLP Engineer,EN,171,17
4143,Data Scientist,SE,61,11
4144,Data Scientist,EX,126,6
4145,AI Consultant,MI,26,19
4146,Machine Learning Engineer,SE,63,1
4147,Robotics Engineer,SE,10,20
4148,Robotics Engineer,SE,218,6
4149,Autonomous Systems Engineer,EN,174,5
4150,Research Scientist,EN,49,10
4151,Robotics Engineer,EN,76,18
4152,AI Consultant,MI,198,13
4153,Data Engineer,MI,81,18
4154,AI Architect,SE,9,9
4155,Deep Learning Engineer,EX,125,3
4156,Principal Data Scientist,EX,44,11
4157,Computer Vision Engineer,SE,74,14
